1019 0 1278 0 458 0 1278 1278 1278 1279 0 0 0 0
1217 0 1278 0 266 0 1278 1280 1280 1280 0 0 0 0
1279 0 1279 0 1 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 1 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 1 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 1 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1278 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1278 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1253 0 1280 0 112 0 1280 1280 1280 1280 0 0 0 0
1253 0 1280 0 112 0 1280 1280 1280 1280 0 0 0 0
1253 0 1279 0 112 0 1280 1280 1280 1280 0 0 0 0
1253 0 1279 0 112 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1278 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1278 0 1278 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1279 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1280 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
1280 0 1280 0 0 0 1280 1280 1280 1280 0 0 0 0
