1.228e+02 7.300e+01 2.219e+02 2.172e+02 1.444e-03 0.000e+00 8.333e-04 0.000e+00 4.162e-03 7.200e+01 1.308e+03 0.000e+00 6.000e+01 0.000e+00
7.588e+01 7.300e+01 5.619e+00 8.100e+01 8.389e-04 0.000e+00 8.448e-04 0.000e+00 2.788e-04 7.200e+01 1.100e+02 0.000e+00 6.000e+01 0.000e+00
7.535e+01 7.300e+01 3.502e+00 8.100e+01 8.173e-04 0.000e+00 8.332e-04 0.000e+00 2.913e-04 7.200e+01 8.100e+01 0.000e+00 6.000e+01 0.000e+00
7.553e+01 7.300e+01 3.631e+00 8.100e+01 8.164e-04 0.000e+00 8.309e-04 0.000e+00 2.910e-04 7.200e+01 8.100e+01 0.000e+00 6.000e+01 0.000e+00
7.570e+01 7.300e+01 3.968e+00 8.100e+01 8.236e-04 0.000e+00 7.962e-04 0.000e+00 3.088e-04 7.200e+01 8.800e+01 0.000e+00 6.000e+01 0.000e+00
7.590e+01 7.300e+01 4.281e+00 8.100e+01 8.439e-04 0.000e+00 8.404e-04 0.000e+00 3.329e-04 7.200e+01 8.800e+01 0.000e+00 6.000e+01 0.000e+00
7.590e+01 7.300e+01 4.281e+00 8.100e+01 8.723e-04 0.000e+00 8.889e-04 0.000e+00 3.248e-04 7.200e+01 8.800e+01 0.000e+00 6.000e+01 0.000e+00
7.603e+01 7.300e+01 4.313e+00 8.100e+01 8.604e-04 0.000e+00 8.309e-04 0.000e+00 3.199e-04 7.200e+01 8.800e+01 0.000e+00 6.000e+01 0.000e+00
7.605e+01 7.300e+01 4.299e+00 8.100e+01 8.949e-04 0.000e+00 8.715e-04 0.000e+00 2.982e-04 7.300e+01 8.800e+01 0.000e+00 6.000e+01 0.000e+00
7.590e+01 7.300e+01 4.281e+00 8.100e+01 8.958e-04 0.000e+00 8.657e-04 0.000e+00 2.957e-04 7.200e+01 8.800e+01 0.000e+00 6.000e+01 0.000e+00
