1.019e+03 1.278e+03 4.586e+02 1.278e+03 6.599e-03 0.000e+00 4.148e-05 0.000e+00 2.546e-02 0.000e+00 2.000e+01 0.000e+00
1.217e+03 1.278e+03 2.669e+02 1.280e+03 5.911e-03 0.000e+00 3.946e-05 0.000e+00 2.549e-02 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.279e+03 1.000e+00 1.280e+03 4.660e-05 0.000e+00 3.850e-05 0.000e+00 4.292e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 1.062e+00 1.280e+03 3.910e-05 0.000e+00 3.695e-05 0.000e+00 4.537e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 1.062e+00 1.280e+03 3.420e-05 0.000e+00 2.944e-05 0.000e+00 4.703e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 1.014e+00 1.280e+03 2.581e-05 0.000e+00 5.960e-06 0.000e+00 4.774e-05 0.000e+00 2.000e+01 0.000e+00
1.278e+03 1.278e+03 9.206e-01 1.280e+03 1.800e-05 0.000e+00 5.960e-06 0.000e+00 1.965e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 2.334e-05 0.000e+00 1.311e-05 0.000e+00 2.121e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 3.045e-05 0.000e+00 3.803e-05 0.000e+00 2.144e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 3.445e-05 0.000e+00 4.148e-05 0.000e+00 2.076e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.950e-01 1.280e+03 3.370e-05 0.000e+00 3.552e-05 0.000e+00 2.460e-05 0.000e+00 2.000e+01 0.000e+00
1.278e+03 1.278e+03 8.660e-01 1.280e+03 3.310e-05 0.000e+00 3.362e-05 0.000e+00 2.406e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 3.390e-05 0.000e+00 3.362e-05 0.000e+00 2.558e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.950e-01 1.280e+03 3.694e-05 0.000e+00 3.362e-05 0.000e+00 2.556e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 4.010e-05 0.000e+00 3.207e-05 0.000e+00 3.685e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.950e-01 1.280e+03 4.530e-05 0.000e+00 3.648e-05 0.000e+00 3.887e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.950e-01 1.280e+03 4.500e-05 0.000e+00 3.600e-05 0.000e+00 3.945e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.950e-01 1.280e+03 4.311e-05 0.000e+00 4.101e-05 0.000e+00 3.950e-05 0.000e+00 2.000e+01 0.000e+00
1.253e+03 1.280e+03 1.127e+02 1.280e+03 3.976e-05 0.000e+00 4.208e-05 0.000e+00 2.651e-05 0.000e+00 2.000e+01 0.000e+00
1.253e+03 1.280e+03 1.127e+02 1.280e+03 1.242e-04 0.000e+00 4.208e-05 0.000e+00 3.353e-04 0.000e+00 2.000e+01 0.000e+00
1.253e+03 1.279e+03 1.127e+02 1.280e+03 1.157e-04 0.000e+00 2.956e-05 0.000e+00 3.374e-04 0.000e+00 2.000e+01 0.000e+00
1.253e+03 1.279e+03 1.127e+02 1.280e+03 1.132e-04 0.000e+00 1.347e-05 0.000e+00 3.383e-04 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.950e-01 1.280e+03 1.143e-04 0.000e+00 5.007e-06 0.000e+00 3.400e-04 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 2.434e-05 0.000e+00 5.007e-06 0.000e+00 4.768e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.950e-01 1.280e+03 3.719e-05 0.000e+00 1.347e-05 0.000e+00 5.037e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 5.600e-05 0.000e+00 1.800e-05 0.000e+00 6.786e-05 0.000e+00 2.000e+01 0.000e+00
1.278e+03 1.278e+03 8.660e-01 1.280e+03 6.440e-05 0.000e+00 5.949e-05 0.000e+00 6.061e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.950e-01 1.280e+03 9.946e-05 0.000e+00 6.294e-05 0.000e+00 1.432e-04 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 9.385e-05 0.000e+00 5.448e-05 0.000e+00 1.449e-04 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 7.941e-05 0.000e+00 5.198e-05 0.000e+00 1.409e-04 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 7.050e-05 0.000e+00 4.101e-05 0.000e+00 1.409e-04 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 3.675e-05 0.000e+00 2.849e-05 0.000e+00 2.807e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 4.090e-05 0.000e+00 4.292e-05 0.000e+00 2.595e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 4.120e-05 0.000e+00 4.494e-05 0.000e+00 2.420e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 6.000e-01 1.280e+03 4.056e-05 0.000e+00 4.601e-05 0.000e+00 2.017e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 0.000e+00 1.280e+03 5.025e-05 0.000e+00 4.601e-05 0.000e+00 3.009e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 0.000e+00 1.280e+03 4.594e-05 0.000e+00 4.601e-05 0.000e+00 3.380e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 0.000e+00 1.280e+03 4.719e-05 0.000e+00 4.852e-05 0.000e+00 3.784e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 6.000e-01 1.280e+03 4.455e-05 0.000e+00 3.052e-05 0.000e+00 3.809e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.830e-05 0.000e+00 3.052e-05 0.000e+00 3.024e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 5.671e-05 0.000e+00 4.649e-05 0.000e+00 4.501e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 5.325e-05 0.000e+00 3.803e-05 0.000e+00 4.568e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 5.745e-05 0.000e+00 5.698e-05 0.000e+00 4.674e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 1.483e+00 1.280e+03 5.745e-05 0.000e+00 5.150e-05 0.000e+00 4.512e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 1.396e+00 1.280e+03 4.339e-05 0.000e+00 4.399e-05 0.000e+00 3.434e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 1.356e+00 1.280e+03 4.845e-05 0.000e+00 4.792e-05 0.000e+00 2.974e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 1.480e+00 1.280e+03 4.610e-05 0.000e+00 4.745e-05 0.000e+00 2.795e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.165e-01 1.280e+03 4.220e-05 0.000e+00 4.458e-05 0.000e+00 2.909e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.165e-01 1.280e+03 3.966e-05 0.000e+00 4.649e-05 0.000e+00 2.313e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.766e-05 0.000e+00 4.411e-05 0.000e+00 2.584e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.506e-05 0.000e+00 3.195e-05 0.000e+00 2.669e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 3.746e-05 0.000e+00 4.148e-05 0.000e+00 2.703e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 3.794e-05 0.000e+00 3.850e-05 0.000e+00 2.892e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 3.530e-05 0.000e+00 3.743e-05 0.000e+00 2.662e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 4.015e-05 0.000e+00 4.053e-05 0.000e+00 2.520e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 4.050e-05 0.000e+00 4.256e-05 0.000e+00 2.667e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 8.660e-01 1.280e+03 3.970e-05 0.000e+00 4.256e-05 0.000e+00 2.853e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 8.660e-01 1.280e+03 4.450e-05 0.000e+00 4.852e-05 0.000e+00 3.008e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 4.309e-05 0.000e+00 4.554e-05 0.000e+00 3.147e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 4.145e-05 0.000e+00 4.601e-05 0.000e+00 2.974e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.539e-01 1.280e+03 4.400e-05 0.000e+00 4.745e-05 0.000e+00 2.590e-05 0.000e+00 2.000e+01 0.000e+00
1.278e+03 1.278e+03 8.660e-01 1.280e+03 3.920e-05 0.000e+00 4.256e-05 0.000e+00 2.472e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.798e-01 1.280e+03 3.790e-05 0.000e+00 4.256e-05 0.000e+00 2.473e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.740e-05 0.000e+00 4.148e-05 0.000e+00 2.524e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 6.000e-01 1.280e+03 3.370e-05 0.000e+00 4.005e-05 0.000e+00 2.320e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 4.359e-01 1.280e+03 3.520e-05 0.000e+00 4.101e-05 0.000e+00 2.153e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 8.000e-01 1.280e+03 3.810e-05 0.000e+00 4.053e-05 0.000e+00 2.577e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 8.000e-01 1.280e+03 3.775e-05 0.000e+00 4.053e-05 0.000e+00 2.524e-05 0.000e+00 2.000e+01 0.000e+00
1.280e+03 1.280e+03 8.000e-01 1.280e+03 3.846e-05 0.000e+00 4.053e-05 0.000e+00 2.706e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.735e-05 0.000e+00 3.910e-05 0.000e+00 2.778e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.950e-01 1.280e+03 3.500e-05 0.000e+00 3.958e-05 0.000e+00 2.327e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 3.355e-05 0.000e+00 3.910e-05 0.000e+00 2.348e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 3.270e-05 0.000e+00 3.910e-05 0.000e+00 1.964e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.279e+03 1.000e+00 1.280e+03 3.206e-05 0.000e+00 3.803e-05 0.000e+00 1.932e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.281e-05 0.000e+00 3.803e-05 0.000e+00 1.692e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.165e-01 1.280e+03 3.265e-05 0.000e+00 3.695e-05 0.000e+00 1.679e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.165e-01 1.280e+03 3.175e-05 0.000e+00 3.600e-05 0.000e+00 1.792e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.165e-01 1.280e+03 2.954e-05 0.000e+00 3.409e-05 0.000e+00 1.855e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 2.714e-05 0.000e+00 2.348e-05 0.000e+00 1.770e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 2.720e-05 0.000e+00 2.360e-05 0.000e+00 1.799e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.539e-01 1.280e+03 2.775e-05 0.000e+00 2.360e-05 0.000e+00 1.816e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 2.875e-05 0.000e+00 2.444e-05 0.000e+00 1.900e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.950e-01 1.280e+03 3.196e-05 0.000e+00 2.444e-05 0.000e+00 2.522e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.206e-05 0.000e+00 2.599e-05 0.000e+00 2.615e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.539e-01 1.280e+03 3.470e-05 0.000e+00 2.658e-05 0.000e+00 2.932e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.950e-01 1.280e+03 3.420e-05 0.000e+00 2.646e-05 0.000e+00 2.838e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.165e-01 1.280e+03 3.040e-05 0.000e+00 2.360e-05 0.000e+00 2.270e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.278e+03 9.539e-01 1.280e+03 3.660e-05 0.000e+00 3.505e-05 0.000e+00 2.526e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 3.550e-05 0.000e+00 3.791e-05 0.000e+00 2.159e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.280e+03 9.798e-01 1.280e+03 3.940e-05 0.000e+00 3.898e-05 0.000e+00 2.419e-05 0.000e+00 2.000e+01 0.000e+00
1.279e+03 1.279e+03 1.000e+00 1.280e+03 4.475e-05 0.000e+00 4.196e-05 0.000e+00 3.038e-05 0.000e+00 2.000e+01 0.000e+00
1.278e+03 1.278e+03 8.660e-01 1.280e+03 3.445e-05 0.000e+00 3.099e-05 0.000e+00 3.101e-05 0.000e+00 2.000e+01 0.000e+00
1.278e+03 1.278e+03 8.660e-01 1.280e+03 3.929e-05 0.000e+00 3.839e-05 0.000e+00 3.231e-05 0.000e+00 2.000e+01 0.000e+00
