2.191e+02 7.750e+01 3.658e+02 1.308e+03 1.458e-01 1.981e+00 1.696e-03 1.981e+00 2.571e-01 0.000e+00 1.900e+01 1.000e+00
8.015e+01 7.300e+01 1.192e+01 1.100e+02 1.966e-01 0.000e+00 1.650e-03 0.000e+00 2.908e-01 0.000e+00 2.000e+01 0.000e+00
7.935e+01 7.300e+01 9.779e+00 9.005e+01 2.115e-01 0.000e+00 1.675e-03 0.000e+00 3.083e-01 0.000e+00 2.000e+01 0.000e+00
7.805e+01 7.300e+01 6.771e+00 8.900e+01 2.516e-01 0.000e+00 1.724e-03 0.000e+00 3.587e-01 0.000e+00 2.000e+01 0.000e+00
7.920e+01 7.300e+01 7.284e+00 8.900e+01 2.917e-01 0.000e+00 1.812e-03 0.000e+00 3.887e-01 0.000e+00 2.000e+01 0.000e+00
7.925e+01 7.300e+01 7.354e+00 8.905e+01 3.068e-01 0.000e+00 2.381e-03 0.000e+00 3.983e-01 0.000e+00 2.000e+01 0.000e+00
8.065e+01 7.650e+01 7.920e+00 9.000e+01 3.492e-01 1.002e+00 2.932e-03 1.002e+00 4.033e-01 0.000e+00 1.900e+01 1.000e+00
8.120e+01 8.000e+01 8.226e+00 9.000e+01 3.282e-01 1.002e+00 2.932e-03 1.002e+00 3.797e-01 0.000e+00 1.900e+01 1.000e+00
8.145e+01 8.100e+01 8.453e+00 9.000e+01 3.229e-01 1.002e+00 2.932e-03 1.002e+00 3.550e-01 0.000e+00 1.900e+01 1.000e+00
8.015e+01 7.300e+01 8.230e+00 9.000e+01 2.543e-01 1.002e+00 1.689e-03 1.002e+00 3.286e-01 0.000e+00 1.900e+01 1.000e+00
7.840e+01 7.300e+01 7.262e+00 9.000e+01 2.215e-01 0.000e+00 1.636e-03 0.000e+00 2.945e-01 0.000e+00 2.000e+01 0.000e+00
7.795e+01 7.300e+01 6.793e+00 9.000e+01 2.164e-01 0.000e+00 1.707e-03 0.000e+00 2.956e-01 0.000e+00 2.000e+01 0.000e+00
7.710e+01 7.300e+01 6.276e+00 9.000e+01 2.165e-01 0.000e+00 1.733e-03 0.000e+00 3.279e-01 0.000e+00 2.000e+01 0.000e+00
7.845e+01 7.300e+01 7.221e+00 9.000e+01 2.516e-01 0.000e+00 1.733e-03 0.000e+00 3.401e-01 0.000e+00 2.000e+01 0.000e+00
8.010e+01 7.300e+01 8.074e+00 9.000e+01 2.768e-01 0.000e+00 1.745e-03 0.000e+00 3.621e-01 0.000e+00 2.000e+01 0.000e+00
8.055e+01 7.300e+01 8.357e+00 9.000e+01 2.618e-01 0.000e+00 1.745e-03 0.000e+00 3.400e-01 0.000e+00 2.000e+01 0.000e+00
8.025e+01 7.450e+01 7.968e+00 9.000e+01 2.316e-01 0.000e+00 1.720e-03 0.000e+00 3.166e-01 0.000e+00 2.000e+01 0.000e+00
7.900e+01 7.350e+01 7.376e+00 9.000e+01 1.965e-01 0.000e+00 1.707e-03 0.000e+00 3.010e-01 0.000e+00 2.000e+01 0.000e+00
7.780e+01 7.300e+01 6.698e+00 9.000e+01 1.714e-01 0.000e+00 1.676e-03 0.000e+00 2.884e-01 0.000e+00 2.000e+01 0.000e+00
7.855e+01 7.350e+01 6.953e+00 9.000e+01 1.664e-01 0.000e+00 1.641e-03 0.000e+00 2.781e-01 0.000e+00 2.000e+01 0.000e+00
7.840e+01 7.300e+01 7.038e+00 9.000e+01 1.765e-01 0.000e+00 1.641e-03 0.000e+00 2.755e-01 0.000e+00 2.000e+01 0.000e+00
7.875e+01 7.300e+01 7.542e+00 9.000e+01 1.751e-01 1.001e+00 1.614e-03 1.001e+00 2.827e-01 0.000e+00 1.900e+01 1.000e+00
7.865e+01 7.300e+01 7.405e+00 9.000e+01 1.330e-01 1.001e+00 1.627e-03 1.001e+00 2.249e-01 0.000e+00 1.900e+01 1.000e+00
7.875e+01 7.300e+01 7.542e+00 9.000e+01 1.804e-01 1.001e+00 1.627e-03 1.001e+00 2.746e-01 0.000e+00 1.900e+01 1.000e+00
7.920e+01 7.300e+01 7.922e+00 9.000e+01 1.858e-01 1.001e+00 1.708e-03 1.001e+00 2.873e-01 0.000e+00 1.900e+01 1.000e+00
7.965e+01 7.300e+01 7.754e+00 9.000e+01 2.266e-01 0.000e+00 1.776e-03 0.000e+00 3.178e-01 0.000e+00 2.000e+01 0.000e+00
8.105e+01 7.700e+01 8.273e+00 9.000e+01 2.867e-01 0.000e+00 5.126e-02 0.000e+00 3.262e-01 0.000e+00 2.000e+01 0.000e+00
8.020e+01 7.300e+01 8.183e+00 9.000e+01 2.417e-01 0.000e+00 1.766e-03 0.000e+00 3.122e-01 0.000e+00 2.000e+01 0.000e+00
8.105e+01 7.700e+01 8.273e+00 9.000e+01 2.183e-01 1.002e+00 1.740e-03 1.002e+00 2.834e-01 1.928e-04 1.800e+01 2.000e+00
8.150e+01 8.150e+01 8.500e+00 9.000e+01 1.906e-01 1.002e+00 1.740e-03 1.002e+00 2.308e-01 1.928e-04 1.800e+01 2.000e+00
